pid,gid,1fuel_gas,1fuel_elec_foss,1fuel_elec_renew,2access,3chargtime,4drivrange,5fuelcost,6price,choice
110,439,1,0,0,40,40,300,0.26,412190,0
110,439,1,0,0,70,240,500,1.29,373584,0
110,439,0,0,1,10,60,500,0.52,257619,1
110,440,1,0,0,100,15,500,1.03,412190,0
110,440,0,0,1,70,15,300,0.52,257619,1
110,440,1,0,0,40,60,500,0.52,373584,0
110,440,0,1,0,40,15,200,1.29,257619,0
111,441,0,1,0,100,60,500,0.26,257619,1
111,441,0,0,1,10,15,200,0.26,373584,0
111,441,0,0,1,70,60,200,1.29,412190,0
111,441,0,1,0,70,40,200,1.03,373584,0
111,442,1,0,0,100,240,200,0.52,257619,0
111,442,0,0,1,100,40,300,1.29,373584,1
111,442,1,0,0,10,60,300,1.03,257619,0
111,442,0,1,0,10,240,300,0.52,412190,0
111,443,0,0,1,40,240,500,1.03,257619,0
111,443,1,0,0,40,40,300,0.26,412190,1
111,443,1,0,0,70,240,500,1.29,373584,0
111,443,0,0,1,10,60,500,0.52,257619,0
111,444,1,0,0,100,15,500,1.03,412190,0
111,444,0,0,1,70,15,300,0.52,257619,1
111,444,1,0,0,40,60,500,0.52,373584,0
111,444,0,1,0,40,15,200,1.29,257619,0
112,445,0,1,0,100,60,500,0.26,257619,1
112,445,0,0,1,10,15,200,0.26,373584,0
112,445,0,0,1,70,60,200,1.29,412190,0
112,445,0,1,0,70,40,200,1.03,373584,0
112,446,1,0,0,100,240,200,0.52,257619,1
112,446,0,0,1,100,40,300,1.29,373584,0
112,446,1,0,0,10,60,300,1.03,257619,0
112,446,0,1,0,10,240,300,0.52,412190,0
112,447,0,0,1,40,240,500,1.03,257619,0
112,447,1,0,0,40,40,300,0.26,412190,0
112,447,1,0,0,70,240,500,1.29,373584,0
112,447,0,0,1,10,60,500,0.52,257619,1
112,448,1,0,0,100,15,500,1.03,412190,0
112,448,0,0,1,70,15,300,0.52,257619,1
112,448,1,0,0,40,60,500,0.52,373584,0
112,448,0,1,0,40,15,200,1.29,257619,0
113,449,0,1,0,100,60,500,0.26,257619,1
113,449,0,0,1,10,15,200,0.26,373584,0
113,449,0,0,1,70,60,200,1.29,412190,0
113,449,0,1,0,70,40,200,1.03,373584,0
113,450,1,0,0,100,240,200,0.52,257619,1
113,450,0,0,1,100,40,300,1.29,373584,0
113,450,1,0,0,10,60,300,1.03,257619,0
113,450,0,1,0,10,240,300,0.52,412190,0
113,451,0,0,1,40,240,500,1.03,257619,1
113,451,1,0,0,40,40,300,0.26,412190,0
113,451,1,0,0,70,240,500,1.29,373584,0
113,451,0,0,1,10,60,500,0.52,257619,0
113,452,1,0,0,100,15,500,1.03,412190,0
113,452,0,0,1,70,15,300,0.52,257619,1
113,452,1,0,0,40,60,500,0.52,373584,0
113,452,0,1,0,40,15,200,1.29,257619,0
114,453,0,1,0,100,60,500,0.26,257619,1
114,453,0,0,1,10,15,200,0.26,373584,0
114,453,0,0,1,70,60,200,1.29,412190,0
114,453,0,1,0,70,40,200,1.03,373584,0
114,454,1,0,0,100,240,200,0.52,257619,1
114,454,0,0,1,100,40,300,1.29,373584,0
114,454,1,0,0,10,60,300,1.03,257619,0
114,454,0,1,0,10,240,300,0.52,412190,0
114,455,0,0,1,40,240,500,1.03,257619,0
114,455,1,0,0,40,40,300,0.26,412190,0
114,455,1,0,0,70,240,500,1.29,373584,1
114,455,0,0,1,10,60,500,0.52,257619,0
114,456,1,0,0,100,15,500,1.03,412190,0
114,456,0,0,1,70,15,300,0.52,257619,0
114,456,1,0,0,40,60,500,0.52,373584,0
114,456,0,1,0,40,15,200,1.29,257619,1
115,457,0,1,0,100,60,500,0.26,257619,0
115,457,0,0,1,10,15,200,0.26,373584,0
115,457,0,0,1,70,60,200,1.29,412190,0
115,457,0,1,0,70,40,200,1.03,373584,1
115,458,1,0,0,100,240,200,0.52,257619,0
115,458,0,0,1,100,40,300,1.29,373584,0
115,458,1,0,0,10,60,300,1.03,257619,0
115,458,0,1,0,10,240,300,0.52,412190,1
115,459,0,0,1,40,240,500,1.03,257619,0
115,459,1,0,0,40,40,300,0.26,412190,0
115,459,1,0,0,70,240,500,1.29,373584,0
115,459,0,0,1,10,60,500,0.52,257619,1
115,460,1,0,0,100,15,500,1.03,412190,0
115,460,0,0,1,70,15,300,0.52,257619,0
115,460,1,0,0,40,60,500,0.52,373584,0
115,460,0,1,0,40,15,200,1.29,257619,1
116,461,0,1,0,100,60,500,0.26,257619,1
116,461,0,0,1,10,15,200,0.26,373584,0
116,461,0,0,1,70,60,200,1.29,412190,0
116,461,0,1,0,70,40,200,1.03,373584,0
116,462,1,0,0,100,240,200,0.52,257619,0
116,462,0,0,1,100,40,300,1.29,373584,1
116,462,1,0,0,10,60,300,1.03,257619,0
116,462,0,1,0,10,240,300,0.52,412190,0
116,463,0,0,1,40,240,500,1.03,257619,1
116,463,1,0,0,40,40,300,0.26,412190,0
116,463,1,0,0,70,240,500,1.29,373584,0
116,463,0,0,1,10,60,500,0.52,257619,0
116,464,1,0,0,100,15,500,1.03,412190,0
116,464,0,0,1,70,15,300,0.52,257619,0
116,464,1,0,0,40,60,500,0.52,373584,1
116,464,0,1,0,40,15,200,1.29,257619,0
117,465,0,1,0,100,60,500,0.26,257619,0
117,465,0,0,1,10,15,200,0.26,373584,0
117,465,0,0,1,70,60,200,1.29,412190,1
117,465,0,1,0,70,40,200,1.03,373584,0
117,466,1,0,0,100,240,200,0.52,257619,1
117,466,0,0,1,100,40,300,1.29,373584,0
117,466,1,0,0,10,60,300,1.03,257619,0
117,466,0,1,0,10,240,300,0.52,412190,0
117,467,0,0,1,40,240,500,1.03,257619,1
117,467,1,0,0,40,40,300,0.26,412190,0
117,467,1,0,0,70,240,500,1.29,373584,0
117,467,0,0,1,10,60,500,0.52,257619,0
117,468,1,0,0,100,15,500,1.03,412190,0
117,468,0,0,1,70,15,300,0.52,257619,0
117,468,1,0,0,40,60,500,0.52,373584,1
117,468,0,1,0,40,15,200,1.29,257619,0
118,469,0,1,0,100,60,500,0.26,257619,0
118,469,0,0,1,10,15,200,0.26,373584,0
118,469,0,0,1,70,60,200,1.29,412190,0
118,469,0,1,0,70,40,200,1.03,373584,1
118,470,1,0,0,100,240,200,0.52,257619,0
118,470,0,0,1,100,40,300,1.29,373584,1
118,470,1,0,0,10,60,300,1.03,257619,0
118,470,0,1,0,10,240,300,0.52,412190,0
118,471,0,0,1,40,240,500,1.03,257619,0
118,471,1,0,0,40,40,300,0.26,412190,0
118,471,1,0,0,70,240,500,1.29,373584,0
118,471,0,0,1,10,60,500,0.52,257619,1
118,472,1,0,0,100,15,500,1.03,412190,0
118,472,0,0,1,70,15,300,0.52,257619,1
118,472,1,0,0,40,60,500,0.52,373584,0
118,472,0,1,0,40,15,200,1.29,257619,0
119,473,0,1,0,100,60,500,0.26,257619,1
119,473,0,0,1,10,15,200,0.26,373584,0
119,473,0,0,1,70,60,200,1.29,412190,0
119,473,0,1,0,70,40,200,1.03,373584,0
119,474,1,0,0,100,240,200,0.52,257619,0
119,474,0,0,1,100,40,300,1.29,373584,0
119,474,1,0,0,10,60,300,1.03,257619,1
119,474,0,1,0,10,240,300,0.52,412190,0
119,475,0,0,1,40,240,500,1.03,257619,0
119,475,1,0,0,40,40,300,0.26,412190,0
119,475,1,0,0,70,240,500,1.29,373584,0
119,475,0,0,1,10,60,500,0.52,257619,1
119,476,1,0,0,100,15,500,1.03,412190,1
119,476,0,0,1,70,15,300,0.52,257619,0
119,476,1,0,0,40,60,500,0.52,373584,0
119,476,0,1,0,40,15,200,1.29,257619,0
120,477,0,1,0,100,60,500,0.26,257619,1
120,477,0,0,1,10,15,200,0.26,373584,0
120,477,0,0,1,70,60,200,1.29,412190,0
120,477,0,1,0,70,40,200,1.03,373584,0
120,478,1,0,0,100,240,200,0.52,257619,0
120,478,0,0,1,100,40,300,1.29,373584,1
120,478,1,0,0,10,60,300,1.03,257619,0
120,478,0,1,0,10,240,300,0.52,412190,0
120,479,0,0,1,40,240,500,1.03,257619,0
120,479,1,0,0,40,40,300,0.26,412190,0
120,479,1,0,0,70,240,500,1.29,373584,0
120,479,0,0,1,10,60,500,0.52,257619,1
120,480,1,0,0,100,15,500,1.03,412190,0
120,480,0,0,1,70,15,300,0.52,257619,0
120,480,1,0,0,40,60,500,0.52,373584,1
120,480,0,1,0,40,15,200,1.29,257619,0
121,481,0,1,0,100,60,500,0.26,257619,0
121,481,0,0,1,10,15,200,0.26,373584,1
121,481,0,0,1,70,60,200,1.29,412190,0
121,481,0,1,0,70,40,200,1.03,373584,0
121,482,1,0,0,100,240,200,0.52,257619,0
121,482,0,0,1,100,40,300,1.29,373584,0
121,482,1,0,0,10,60,300,1.03,257619,1
121,482,0,1,0,10,240,300,0.52,412190,0
121,483,0,0,1,40,240,500,1.03,257619,0
121,483,1,0,0,40,40,300,0.26,412190,0
121,483,1,0,0,70,240,500,1.29,373584,1
121,483,0,0,1,10,60,500,0.52,257619,0
121,484,1,0,0,100,15,500,1.03,412190,0
121,484,0,0,1,70,15,300,0.52,257619,0
121,484,1,0,0,40,60,500,0.52,373584,1
121,484,0,1,0,40,15,200,1.29,257619,0
122,485,0,1,0,100,60,500,0.26,257619,0
122,485,0,0,1,10,15,200,0.26,373584,1
122,485,0,0,1,70,60,200,1.29,412190,0
122,485,0,1,0,70,40,200,1.03,373584,0
122,486,1,0,0,100,240,200,0.52,257619,0
122,486,0,0,1,100,40,300,1.29,373584,0
122,486,1,0,0,10,60,300,1.03,257619,1
122,486,0,1,0,10,240,300,0.52,412190,0
122,487,0,0,1,40,240,500,1.03,257619,0
122,487,1,0,0,40,40,300,0.26,412190,0
122,487,1,0,0,70,240,500,1.29,373584,0
122,487,0,0,1,10,60,500,0.52,257619,1
122,488,1,0,0,100,15,500,1.03,412190,0
122,488,0,0,1,70,15,300,0.52,257619,0
122,488,1,0,0,40,60,500,0.52,373584,1
122,488,0,1,0,40,15,200,1.29,257619,0
123,489,0,1,0,100,60,500,0.26,257619,1
123,489,0,0,1,10,15,200,0.26,373584,0
123,489,0,0,1,70,60,200,1.29,412190,0
123,489,0,1,0,70,40,200,1.03,373584,0
123,490,1,0,0,100,240,200,0.52,257619,0
123,490,0,0,1,100,40,300,1.29,373584,1
123,490,1,0,0,10,60,300,1.03,257619,0
123,490,0,1,0,10,240,300,0.52,412190,0
123,491,0,0,1,40,240,500,1.03,257619,1
123,491,1,0,0,40,40,300,0.26,412190,0
123,491,1,0,0,70,240,500,1.29,373584,0
123,491,0,0,1,10,60,500,0.52,257619,0
123,492,1,0,0,100,15,500,1.03,412190,0
123,492,0,0,1,70,15,300,0.52,257619,0
123,492,1,0,0,40,60,500,0.52,373584,0
123,492,0,1,0,40,15,200,1.29,257619,1
124,493,0,1,0,100,60,500,0.26,257619,1
124,493,0,0,1,10,15,200,0.26,373584,0
124,493,0,0,1,70,60,200,1.29,412190,0
124,493,0,1,0,70,40,200,1.03,373584,0
124,494,1,0,0,100,240,200,0.52,257619,1
124,494,0,0,1,100,40,300,1.29,373584,0
124,494,1,0,0,10,60,300,1.03,257619,0
124,494,0,1,0,10,240,300,0.52,412190,0
124,495,0,0,1,40,240,500,1.03,257619,0
124,495,1,0,0,40,40,300,0.26,412190,0
124,495,1,0,0,70,240,500,1.29,373584,1
124,495,0,0,1,10,60,500,0.52,257619,0
124,496,1,0,0,100,15,500,1.03,412190,1
124,496,0,0,1,70,15,300,0.52,257619,0
124,496,1,0,0,40,60,500,0.52,373584,0
124,496,0,1,0,40,15,200,1.29,257619,0
125,497,0,1,0,100,60,500,0.26,257619,1
125,497,0,0,1,10,15,200,0.26,373584,0
125,497,0,0,1,70,60,200,1.29,412190,0
125,497,0,1,0,70,40,200,1.03,373584,0
125,498,1,0,0,100,240,200,0.52,257619,1
125,498,0,0,1,100,40,300,1.29,373584,0
125,498,1,0,0,10,60,300,1.03,257619,0
125,498,0,1,0,10,240,300,0.52,412190,0
125,499,0,0,1,40,240,500,1.03,257619,0
125,499,1,0,0,40,40,300,0.26,412190,1
125,499,1,0,0,70,240,500,1.29,373584,0
125,499,0,0,1,10,60,500,0.52,257619,0
125,500,1,0,0,100,15,500,1.03,412190,1
125,500,0,0,1,70,15,300,0.52,257619,0
125,500,1,0,0,40,60,500,0.52,373584,0
125,500,0,1,0,40,15,200,1.29,257619,0
126,501,0,1,0,100,60,500,0.26,257619,0
126,501,0,0,1,10,15,200,0.26,373584,0
126,501,0,0,1,70,60,200,1.29,412190,1
126,501,0,1,0,70,40,200,1.03,373584,0
126,502,1,0,0,100,240,200,0.52,257619,1
126,502,0,0,1,100,40,300,1.29,373584,0
126,502,1,0,0,10,60,300,1.03,257619,0
126,502,0,1,0,10,240,300,0.52,412190,0
126,503,0,0,1,40,240,500,1.03,257619,1
126,503,1,0,0,40,40,300,0.26,412190,0
126,503,1,0,0,70,240,500,1.29,373584,0
126,503,0,0,1,10,60,500,0.52,257619,0
126,504,1,0,0,100,15,500,1.03,412190,1
126,504,0,0,1,70,15,300,0.52,257619,0
126,504,1,0,0,40,60,500,0.52,373584,0
126,504,0,1,0,40,15,200,1.29,257619,0
127,505,0,1,0,100,60,500,0.26,257619,0
127,505,0,0,1,10,15,200,0.26,373584,0
127,505,0,0,1,70,60,200,1.29,412190,1
127,505,0,1,0,70,40,200,1.03,373584,0
127,506,1,0,0,100,240,200,0.52,257619,0
127,506,0,0,1,100,40,300,1.29,373584,1
127,506,1,0,0,10,60,300,1.03,257619,0
127,506,0,1,0,10,240,300,0.52,412190,0
127,507,0,0,1,40,240,500,1.03,257619,0
127,507,1,0,0,40,40,300,0.26,412190,0
127,507,1,0,0,70,240,500,1.29,373584,1
127,507,0,0,1,10,60,500,0.52,257619,0
127,508,1,0,0,100,15,500,1.03,412190,1
127,508,0,0,1,70,15,300,0.52,257619,0
127,508,1,0,0,40,60,500,0.52,373584,0
127,508,0,1,0,40,15,200,1.29,257619,0
128,509,0,1,0,100,60,500,0.26,257619,1
128,509,0,0,1,10,15,200,0.26,373584,0
128,509,0,0,1,70,60,200,1.29,412190,0
128,509,0,1,0,70,40,200,1.03,373584,0
128,510,1,0,0,100,240,200,0.52,257619,0
128,510,0,0,1,100,40,300,1.29,373584,1
128,510,1,0,0,10,60,300,1.03,257619,0
128,510,0,1,0,10,240,300,0.52,412190,0
128,511,0,0,1,40,240,500,1.03,257619,1
128,511,1,0,0,40,40,300,0.26,412190,0
128,511,1,0,0,70,240,500,1.29,373584,0
128,511,0,0,1,10,60,500,0.52,257619,0
128,512,1,0,0,100,15,500,1.03,412190,0
128,512,0,0,1,70,15,300,0.52,257619,1
128,512,1,0,0,40,60,500,0.52,373584,0
128,512,0,1,0,40,15,200,1.29,257619,0
129,513,0,1,0,100,60,500,0.26,257619,1
129,513,0,0,1,10,15,200,0.26,373584,0
129,513,0,0,1,70,60,200,1.29,412190,0
129,513,0,1,0,70,40,200,1.03,373584,0
129,514,1,0,0,100,240,200,0.52,257619,1
129,514,0,0,1,100,40,300,1.29,373584,0
129,514,1,0,0,10,60,300,1.03,257619,0
129,514,0,1,0,10,240,300,0.52,412190,0
129,515,0,0,1,40,240,500,1.03,257619,1
129,515,1,0,0,40,40,300,0.26,412190,0
129,515,1,0,0,70,240,500,1.29,373584,0
129,515,0,0,1,10,60,500,0.52,257619,0
129,516,1,0,0,100,15,500,1.03,412190,0
129,516,0,0,1,70,15,300,0.52,257619,0
129,516,1,0,0,40,60,500,0.52,373584,0
129,516,0,1,0,40,15,200,1.29,257619,1
130,517,0,1,0,100,60,500,0.26,257619,1
130,517,0,0,1,10,15,200,0.26,373584,0
130,517,0,0,1,70,60,200,1.29,412190,0
130,517,0,1,0,70,40,200,1.03,373584,0
130,518,1,0,0,100,240,200,0.52,257619,1
130,518,0,0,1,100,40,300,1.29,373584,0
130,518,1,0,0,10,60,300,1.03,257619,0
130,518,0,1,0,10,240,300,0.52,412190,0
130,519,0,0,1,40,240,500,1.03,257619,0
130,519,1,0,0,40,40,300,0.26,412190,1
130,519,1,0,0,70,240,500,1.29,373584,0
130,519,0,0,1,10,60,500,0.52,257619,0
130,520,1,0,0,100,15,500,1.03,412190,0
130,520,0,0,1,70,15,300,0.52,257619,1
130,520,1,0,0,40,60,500,0.52,373584,0
130,520,0,1,0,40,15,200,1.29,257619,0
131,521,0,1,0,100,60,500,0.26,257619,0
131,521,0,0,1,10,15,200,0.26,373584,1
131,521,0,0,1,70,60,200,1.29,412190,0
131,521,0,1,0,70,40,200,1.03,373584,0
131,522,1,0,0,100,240,200,0.52,257619,1
131,522,0,0,1,100,40,300,1.29,373584,0
131,522,1,0,0,10,60,300,1.03,257619,0
131,522,0,1,0,10,240,300,0.52,412190,0
131,523,0,0,1,40,240,500,1.03,257619,0
131,523,1,0,0,40,40,300,0.26,412190,0
131,523,1,0,0,70,240,500,1.29,373584,1
131,523,0,0,1,10,60,500,0.52,257619,0
131,524,1,0,0,100,15,500,1.03,412190,0
131,524,0,0,1,70,15,300,0.52,257619,0
131,524,1,0,0,40,60,500,0.52,373584,1
131,524,0,1,0,40,15,200,1.29,257619,0
132,525,0,1,0,100,60,500,0.26,257619,0
132,525,0,0,1,10,15,200,0.26,373584,0
132,525,0,0,1,70,60,200,1.29,412190,1
132,525,0,1,0,70,40,200,1.03,373584,0
132,526,1,0,0,100,240,200,0.52,257619,0
132,526,0,0,1,100,40,300,1.29,373584,0
132,526,1,0,0,10,60,300,1.03,257619,1
132,526,0,1,0,10,240,300,0.52,412190,0
132,527,0,0,1,40,240,500,1.03,257619,0
132,527,1,0,0,40,40,300,0.26,412190,0
132,527,1,0,0,70,240,500,1.29,373584,0
132,527,0,0,1,10,60,500,0.52,257619,1
132,528,1,0,0,100,15,500,1.03,412190,0
132,528,0,0,1,70,15,300,0.52,257619,0
132,528,1,0,0,40,60,500,0.52,373584,1
132,528,0,1,0,40,15,200,1.29,257619,0
133,529,0,1,0,100,60,500,0.26,257619,1
133,529,0,0,1,10,15,200,0.26,373584,0
133,529,0,0,1,70,60,200,1.29,412190,0
133,529,0,1,0,70,40,200,1.03,373584,0
133,530,1,0,0,100,240,200,0.52,257619,0
133,530,0,0,1,100,40,300,1.29,373584,1
133,530,1,0,0,10,60,300,1.03,257619,0
133,530,0,1,0,10,240,300,0.52,412190,0
133,531,0,0,1,40,240,500,1.03,257619,0
133,531,1,0,0,40,40,300,0.26,412190,1
133,531,1,0,0,70,240,500,1.29,373584,0
133,531,0,0,1,10,60,500,0.52,257619,0
133,532,1,0,0,100,15,500,1.03,412190,1
133,532,0,0,1,70,15,300,0.52,257619,0
133,532,1,0,0,40,60,500,0.52,373584,0
133,532,0,1,0,40,15,200,1.29,257619,0
134,533,0,1,0,100,60,500,0.26,257619,0
134,533,0,0,1,10,15,200,0.26,373584,0
134,533,0,0,1,70,60,200,1.29,412190,1
134,533,0,1,0,70,40,200,1.03,373584,0
134,534,1,0,0,100,240,200,0.52,257619,1
134,534,0,0,1,100,40,300,1.29,373584,0
134,534,1,0,0,10,60,300,1.03,257619,0
134,534,0,1,0,10,240,300,0.52,412190,0
134,535,0,0,1,40,240,500,1.03,257619,0
134,535,1,0,0,40,40,300,0.26,412190,0
134,535,1,0,0,70,240,500,1.29,373584,1
134,535,0,0,1,10,60,500,0.52,257619,0
134,536,1,0,0,100,15,500,1.03,412190,1
134,536,0,0,1,70,15,300,0.52,257619,0
134,536,1,0,0,40,60,500,0.52,373584,0
134,536,0,1,0,40,15,200,1.29,257619,0
135,537,0,1,0,100,60,500,0.26,257619,0
135,537,0,0,1,10,15,200,0.26,373584,0
135,537,0,0,1,70,60,200,1.29,412190,0
135,537,0,1,0,70,40,200,1.03,373584,1
135,538,1,0,0,100,240,200,0.52,257619,1
135,538,0,0,1,100,40,300,1.29,373584,0
135,538,1,0,0,10,60,300,1.03,257619,0
135,538,0,1,0,10,240,300,0.52,412190,0
135,539,0,0,1,40,240,500,1.03,257619,0
135,539,1,0,0,40,40,300,0.26,412190,1
135,539,1,0,0,70,240,500,1.29,373584,0
135,539,0,0,1,10,60,500,0.52,257619,0
135,540,1,0,0,100,15,500,1.03,412190,0
135,540,0,0,1,70,15,300,0.52,257619,0
135,540,1,0,0,40,60,500,0.52,373584,1
135,540,0,1,0,40,15,200,1.29,257619,0
136,541,0,1,0,100,60,500,0.26,257619,1
136,541,0,0,1,10,15,200,0.26,373584,0
136,541,0,0,1,70,60,200,1.29,412190,0
136,541,0,1,0,70,40,200,1.03,373584,0
136,542,1,0,0,100,240,200,0.52,257619,1
136,542,0,0,1,100,40,300,1.29,373584,0
136,542,1,0,0,10,60,300,1.03,257619,0
136,542,0,1,0,10,240,300,0.52,412190,0
136,543,0,0,1,40,240,500,1.03,257619,0
136,543,1,0,0,40,40,300,0.26,412190,1
136,543,1,0,0,70,240,500,1.29,373584,0
136,543,0,0,1,10,60,500,0.52,257619,0
136,544,1,0,0,100,15,500,1.03,412190,1
136,544,0,0,1,70,15,300,0.52,257619,0
136,544,1,0,0,40,60,500,0.52,373584,0
136,544,0,1,0,40,15,200,1.29,257619,0
137,545,0,1,0,100,60,500,0.26,257619,1
137,545,0,0,1,10,15,200,0.26,373584,0
137,545,0,0,1,70,60,200,1.29,412190,0
137,545,0,1,0,70,40,200,1.03,373584,0
137,546,1,0,0,100,240,200,0.52,257619,0
137,546,0,0,1,100,40,300,1.29,373584,0
137,546,1,0,0,10,60,300,1.03,257619,1
137,546,0,1,0,10,240,300,0.52,412190,0
137,547,0,0,1,40,240,500,1.03,257619,0
137,547,1,0,0,40,40,300,0.26,412190,0
137,547,1,0,0,70,240,500,1.29,373584,0
137,547,0,0,1,10,60,500,0.52,257619,1
137,548,1,0,0,100,15,500,1.03,412190,0
137,548,0,0,1,70,15,300,0.52,257619,1
137,548,1,0,0,40,60,500,0.52,373584,0
137,548,0,1,0,40,15,200,1.29,257619,0
138,549,0,1,0,100,60,500,0.26,257619,1
138,549,0,0,1,10,15,200,0.26,373584,0
138,549,0,0,1,70,60,200,1.29,412190,0
138,549,0,1,0,70,40,200,1.03,373584,0
138,550,1,0,0,100,240,200,0.52,257619,1
138,550,0,0,1,100,40,300,1.29,373584,0
138,550,1,0,0,10,60,300,1.03,257619,0
138,550,0,1,0,10,240,300,0.52,412190,0
138,551,0,0,1,40,240,500,1.03,257619,0
138,551,1,0,0,40,40,300,0.26,412190,1
138,551,1,0,0,70,240,500,1.29,373584,0
138,551,0,0,1,10,60,500,0.52,257619,0
138,552,1,0,0,100,15,500,1.03,412190,0
138,552,0,0,1,70,15,300,0.52,257619,0
138,552,1,0,0,40,60,500,0.52,373584,0
138,552,0,1,0,40,15,200,1.29,257619,1
139,553,0,1,0,100,60,500,0.26,257619,0
139,553,0,0,1,10,15,200,0.26,373584,1
139,553,0,0,1,70,60,200,1.29,412190,0
139,553,0,1,0,70,40,200,1.03,373584,0
139,554,1,0,0,100,240,200,0.52,257619,0
139,554,0,0,1,100,40,300,1.29,373584,0
139,554,1,0,0,10,60,300,1.03,257619,1
139,554,0,1,0,10,240,300,0.52,412190,0
139,555,0,0,1,40,240,500,1.03,257619,0
139,555,1,0,0,40,40,300,0.26,412190,0
139,555,1,0,0,70,240,500,1.29,373584,1
139,555,0,0,1,10,60,500,0.52,257619,0
139,556,1,0,0,100,15,500,1.03,412190,1
139,556,0,0,1,70,15,300,0.52,257619,0
139,556,1,0,0,40,60,500,0.52,373584,0
139,556,0,1,0,40,15,200,1.29,257619,0
140,557,0,1,0,100,60,500,0.26,257619,1
140,557,0,0,1,10,15,200,0.26,373584,0
140,557,0,0,1,70,60,200,1.29,412190,0
140,557,0,1,0,70,40,200,1.03,373584,0
140,558,1,0,0,100,240,200,0.52,257619,1
140,558,0,0,1,100,40,300,1.29,373584,0
140,558,1,0,0,10,60,300,1.03,257619,0
140,558,0,1,0,10,240,300,0.52,412190,0
140,559,0,0,1,40,240,500,1.03,257619,0
140,559,1,0,0,40,40,300,0.26,412190,1
140,559,1,0,0,70,240,500,1.29,373584,0
140,559,0,0,1,10,60,500,0.52,257619,0
140,560,1,0,0,100,15,500,1.03,412190,0
140,560,0,0,1,70,15,300,0.52,257619,1
140,560,1,0,0,40,60,500,0.52,373584,0
140,560,0,1,0,40,15,200,1.29,257619,0
141,561,0,1,0,100,60,500,0.26,257619,1
141,561,0,0,1,10,15,200,0.26,373584,0
141,561,0,0,1,70,60,200,1.29,412190,0
141,561,0,1,0,70,40,200,1.03,373584,0
141,562,1,0,0,100,240,200,0.52,257619,1
141,562,0,0,1,100,40,300,1.29,373584,0
141,562,1,0,0,10,60,300,1.03,257619,0
141,562,0,1,0,10,240,300,0.52,412190,0
141,563,0,0,1,40,240,500,1.03,257619,0
141,563,1,0,0,40,40,300,0.26,412190,1
141,563,1,0,0,70,240,500,1.29,373584,0
141,563,0,0,1,10,60,500,0.52,257619,0
141,564,1,0,0,100,15,500,1.03,412190,1
141,564,0,0,1,70,15,300,0.52,257619,0
141,564,1,0,0,40,60,500,0.52,373584,0
141,564,0,1,0,40,15,200,1.29,257619,0
142,565,0,1,0,100,60,500,0.26,257619,0
142,565,0,0,1,10,15,200,0.26,373584,0
142,565,0,0,1,70,60,200,1.29,412190,1
142,565,0,1,0,70,40,200,1.03,373584,0
142,566,1,0,0,100,240,200,0.52,257619,1
142,566,0,0,1,100,40,300,1.29,373584,0
142,566,1,0,0,10,60,300,1.03,257619,0
142,566,0,1,0,10,240,300,0.52,412190,0
142,567,0,0,1,40,240,500,1.03,257619,0
142,567,1,0,0,40,40,300,0.26,412190,1
142,567,1,0,0,70,240,500,1.29,373584,0
142,567,0,0,1,10,60,500,0.52,257619,0
142,568,1,0,0,100,15,500,1.03,412190,1
142,568,0,0,1,70,15,300,0.52,257619,0
142,568,1,0,0,40,60,500,0.52,373584,0
142,568,0,1,0,40,15,200,1.29,257619,0
143,569,0,1,0,100,60,500,0.26,257619,0
143,569,0,0,1,10,15,200,0.26,373584,1
143,569,0,0,1,70,60,200,1.29,412190,0
143,569,0,1,0,70,40,200,1.03,373584,0
143,570,1,0,0,100,240,200,0.52,257619,0
143,570,0,0,1,100,40,300,1.29,373584,0
143,570,1,0,0,10,60,300,1.03,257619,1
143,570,0,1,0,10,240,300,0.52,412190,0
143,571,0,0,1,40,240,500,1.03,257619,0
143,571,1,0,0,40,40,300,0.26,412190,1
143,571,1,0,0,70,240,500,1.29,373584,0
143,571,0,0,1,10,60,500,0.52,257619,0
143,572,1,0,0,100,15,500,1.03,412190,0
143,572,0,0,1,70,15,300,0.52,257619,1
143,572,1,0,0,40,60,500,0.52,373584,0
143,572,0,1,0,40,15,200,1.29,257619,0
144,573,0,1,0,100,60,500,0.26,257619,1
144,573,0,0,1,10,15,200,0.26,373584,0
144,573,0,0,1,70,60,200,1.29,412190,0
144,573,0,1,0,70,40,200,1.03,373584,0
144,574,1,0,0,100,240,200,0.52,257619,0
144,574,0,0,1,100,40,300,1.29,373584,0
144,574,1,0,0,10,60,300,1.03,257619,0
144,574,0,1,0,10,240,300,0.52,412190,1
144,575,0,0,1,40,240,500,1.03,257619,1
144,575,1,0,0,40,40,300,0.26,412190,0
144,575,1,0,0,70,240,500,1.29,373584,0
144,575,0,0,1,10,60,500,0.52,257619,0
144,576,1,0,0,100,15,500,1.03,412190,1
144,576,0,0,1,70,15,300,0.52,257619,0
144,576,1,0,0,40,60,500,0.52,373584,0
144,576,0,1,0,40,15,200,1.29,257619,0
145,577,0,1,0,100,60,500,0.26,257619,1
145,577,0,0,1,10,15,200,0.26,373584,0
145,577,0,0,1,70,60,200,1.29,412190,0
145,577,0,1,0,70,40,200,1.03,373584,0
145,578,1,0,0,100,240,200,0.52,257619,0
145,578,0,0,1,100,40,300,1.29,373584,1
